URL,Harga,Lokasi,Kamar Tidur,Kamar Mandi,Luas Tanah,Luas Bangunan,Sertifikat,Daya Listrik,Jumlah Lantai,Kondisi Properti,Lainnya,Carport,Kamar Tidur Pembantu,Kamar Mandi Pembantu,Garasi,IMB
https://www.rumah123.com/properti/tangerang/hos18401397/,"Rp 2,2 Miliar","BSD Delatinos, Tangerang",3.0,2.0,112 m²,90 m²,SHM,2200 Watt,2.0,Sudah Renovasi,Informasi tambahan tidak tersedia,1.0,,,,
https://www.rumah123.com/properti/tangerang/hos19063747/,"Rp 1,75 Miliar","BSD Kencana Loka, Tangerang",2.0,3.0,84 m²,100 m²,SHM,2200 Watt,2.0,Bagus,Informasi tambahan tidak tersedia,1.0,,,,
https://www.rumah123.com/properti/tangerang/hos19054519/,"Rp 2,2 Miliar","BSD City, Tangerang",3.0,2.0,60 m²,70 m²,Lainnya,2200 Watt,2.0,,Informasi tambahan tidak tersedia,1.0,,,,
https://www.rumah123.com/properti/tangerang/hos18970585/,"Rp 3,25 Miliar","Modernland, Tangerang",4.0,2.0,240 m²,300 m²,Lainnya,Lainnya,2.0,,Informasi tambahan tidak tersedia,,1.0,1.0,,
https://www.rumah123.com/properti/tangerang/hos19070974/,"Rp 2,47 Miliar","Suvarna Sutera, Tangerang",3.0,3.0,240 m²,163 m²,SHM,Lainnya,2.0,Bagus,Informasi tambahan tidak tersedia,1.0,1.0,1.0,,
https://www.rumah123.com/properti/tangerang/hos18850568/,"Rp 2,5 Miliar","Gading Serpong, Tangerang",3.0,3.0,105 m²,135 m²,SHM,2200 Watt,1.0,,Informasi tambahan tidak tersedia,,1.0,1.0,,
https://www.rumah123.com/properti/tangerang/hos18466683/,"Rp 2,1 Miliar","Tangerang Kota, Tangerang",5.0,4.0,164 m²,280 m²,SHM,3300 Watt,2.0,Bagus,Informasi tambahan tidak tersedia,,,,,
https://www.rumah123.com/properti/tangerang/hos6130087/,"Rp 2,8 Miliar","Modernland, Tangerang",4.0,3.0,135 m²,185 m²,Lainnya,Lainnya,2.0,,Informasi tambahan tidak tersedia,,1.0,1.0,,
https://www.rumah123.com/properti/tangerang/hos18401458/,"Rp 1,45 Miliar","Suvarna Sutera, Tangerang",3.0,2.0,160 m²,117 m²,Lainnya,Lainnya,2.0,Sudah Renovasi,Informasi tambahan tidak tersedia,1.0,1.0,1.0,,
https://www.rumah123.com/properti/tangerang/hos19063249/,"Rp 8,9 Miliar","Tangerang Kota, Tangerang",33.0,33.0,224 m²,587 m²,Lainnya,Lainnya,,,Informasi tambahan tidak tersedia,,,,,
https://www.rumah123.com/properti/tangerang/hos19070331/,"Rp 5,5 Miliar","Gading Serpong, Tangerang",4.0,3.0,135 m²,150 m²,PPJB,3300 Watt,2.0,Baru,Informasi tambahan tidak tersedia,2.0,1.0,1.0,,
https://www.rumah123.com/properti/tangerang/hos18867893/,"Rp 2,5 Miliar","Karang Tengah, Tangerang",9.0,8.0,320 m²,400 m²,SHM,3500 Watt,2.0,Bagus,Informasi tambahan tidak tersedia,2.0,,,2.0,
https://www.rumah123.com/properti/tangerang/hos17928523/,"Rp 2,5 Miliar","Cikupa Citra Raya, Tangerang",4.0,3.0,316 m²,250 m²,SHM,3500 Watt,2.0,Bagus,Informasi tambahan tidak tersedia,2.0,1.0,1.0,1.0,
https://www.rumah123.com/properti/tangerang/hos17373357/,"Rp 4,4 Miliar","Alam Sutera, Tangerang",4.0,5.0,108 m²,108 m²,Lainnya,3500 Watt,3.0,Bagus,Informasi tambahan tidak tersedia,2.0,1.0,1.0,2.0,
https://www.rumah123.com/properti/tangerang/hos18867634/,"Rp 2,55 Miliar","Alam Sutera, Tangerang",3.0,3.0,96 m²,110 m²,Lainnya,Lainnya,2.0,Bagus,Informasi tambahan tidak tersedia,2.0,1.0,1.0,1.0,
https://www.rumah123.com/properti/tangerang/hos19066513/,"Rp 7,8 Miliar","BSD, Tangerang",4.0,5.0,153 m²,153 m²,SHM,Lainnya,2.0,Bagus,Informasi tambahan tidak tersedia,1.0,1.0,1.0,1.0,
https://www.rumah123.com/properti/tangerang/hos19066725/,Rp 20 Miliar,"Alam Sutera, Tangerang",5.0,4.0,1400 m²,800 m²,Lainnya,Lainnya,1.0,Bagus,Informasi tambahan tidak tersedia,,,,,
https://www.rumah123.com/properti/tangerang/hos18790982/,Rp 850 Juta,"Cikupa Citra Raya, Tangerang",4.0,3.0,90 m²,120 m²,HGB,2200 Watt,2.0,Baru,Informasi tambahan tidak tersedia,1.0,,,1.0,
https://www.rumah123.com/properti/tangerang/hos18279948/,"Rp 1,1 Miliar","BSD City, Tangerang",2.0,1.0,40 m²,45 m²,Lainnya,2200 Watt,2.0,Bagus,Informasi tambahan tidak tersedia,1.0,,,,
https://www.rumah123.com/properti/tangerang/hos19066253/,"Rp 5,5 Miliar","BSD, Tangerang",4.0,5.0,120 m²,198 m²,Lainnya,11000 Watt,3.0,Sudah Renovasi,Informasi tambahan tidak tersedia,1.0,1.0,1.0,,
https://www.rumah123.com/properti/tangerang/hos18028470/,"Rp 6,5 Miliar","Kelapa Dua, Tangerang",5.0,3.0,253 m²,233 m²,SHM,Lainnya,2.0,Bagus,Informasi tambahan tidak tersedia,3.0,1.0,1.0,2.0,
https://www.rumah123.com/properti/tangerang/hos18874265/,"Rp 1,97 Miliar","Lippo Karawaci, Tangerang",4.0,3.0,181 m²,335 m²,SHM,4400 Watt,2.0,Bagus,Informasi tambahan tidak tersedia,,,,,
https://www.rumah123.com/properti/tangerang/hos19014055/,"Rp 1,15 Miliar","Teluk Naga, Tangerang",2.0,2.0,45 m²,52 m²,Lainnya,2200 Watt,2.0,Baru,Informasi tambahan tidak tersedia,1.0,,,,
https://www.rumah123.com/properti/tangerang/hos18964161/,"Rp 1,75 Miliar","BSD, Tangerang",2.0,2.0,84 m²,70 m²,Lainnya,Lainnya,2.0,Bagus,Informasi tambahan tidak tersedia,1.0,,,,
https://www.rumah123.com/properti/tangerang/hos15410157/,"Rp 4,45 Miliar","Gading Serpong, Tangerang",3.0,3.0,237 m²,350 m²,SHM,2200 Watt,2.0,Butuh Renovasi,Informasi tambahan tidak tersedia,2.0,1.0,1.0,2.0,
https://www.rumah123.com/properti/tangerang/hos18779180/,"Rp 1,55 Miliar","BSD City, Tangerang",3.0,2.0,60 m²,73 m²,Lainnya,2200 Watt,2.0,Bagus,Informasi tambahan tidak tersedia,1.0,,,,
https://www.rumah123.com/properti/tangerang/hos17927669/,"Rp 7,8 Miliar","Gading Serpong Pondok Hijau Golf, Tangerang",4.0,4.0,300 m²,420 m²,SHM,Lainnya,2.0,Bagus,Informasi tambahan tidak tersedia,,1.0,2.0,,
https://www.rumah123.com/properti/tangerang/hos16756764/,Rp 4 Miliar,"Gading Serpong, Tangerang",,,216 m²,216 m²,SHM,Lainnya,1.0,Bagus,Informasi tambahan tidak tersedia,,,,,
https://www.rumah123.com/properti/tangerang/hos17321570/,"Rp 1,49 Miliar","Modernland, Tangerang",3.0,2.0,105 m²,105 m²,SHM,Lainnya,2.0,Bagus,Informasi tambahan tidak tersedia,1.0,1.0,1.0,,
https://www.rumah123.com/properti/tangerang/hos10827335/,"Rp 23,5 Miliar","BSD Bukit Golf, Tangerang",5.0,4.0,801 m²,1047 m²,SHM,Lainnya,3.0,Baru,Informasi tambahan tidak tersedia,3.0,2.0,1.0,4.0,
https://www.rumah123.com/properti/tangerang/hos19020859/,"Rp 1,5 Miliar","Gading Serpong Samara Village, Tangerang",3.0,5.0,63 m²,108 m²,SHM,3500 Watt,1.0,Bagus,Informasi tambahan tidak tersedia,,,,,
https://www.rumah123.com/properti/tangerang/hos19001154/,"Rp 5,9 Miliar","Rempoa, Tangerang",4.0,3.0,495 m²,497 m²,SHM,7700 Watt,2.0,Bagus,Informasi tambahan tidak tersedia,1.0,1.0,1.0,,
https://www.rumah123.com/properti/tangerang/hos13408505/,"Rp 1,3 Miliar","Lippo Karawaci, Tangerang",2.0,1.0,120 m²,100 m²,SHM,2200 Watt,1.0,Bagus,Informasi tambahan tidak tersedia,1.0,1.0,1.0,,
https://www.rumah123.com/properti/tangerang/hos19019873/,"Rp 3,5 Miliar","BSD City, Tangerang",4.0,3.0,120 m²,180 m²,SHM,7700 Watt,2.0,Bagus,Informasi tambahan tidak tersedia,1.0,,,1.0,
https://www.rumah123.com/properti/tangerang/hos18732654/,Rp 11 Miliar,"Alam Sutera, Tangerang",5.0,3.0,570 m²,349 m²,Lainnya,Lainnya,2.0,Bagus,Informasi tambahan tidak tersedia,2.0,1.0,1.0,1.0,
https://www.rumah123.com/properti/tangerang/hos18726033/,Rp 6 Miliar,"Alam Sutera, Tangerang",4.0,3.0,300 m²,259 m²,Lainnya,Lainnya,2.0,Bagus,Informasi tambahan tidak tersedia,2.0,1.0,1.0,1.0,
https://www.rumah123.com/properti/tangerang/hos17028336/,"Rp 12,5 Miliar","Alam Sutera, Tangerang",6.0,6.0,480 m²,500 m²,SHM,10600 Watt,2.0,Baru,Informasi tambahan tidak tersedia,4.0,2.0,2.0,4.0,
https://www.rumah123.com/properti/tangerang/hos19001111/,Rp 400 Juta,"Karawaci, Tangerang",1.0,1.0,38 m²,33 m²,SHM,2200 Watt,2.0,Baru,Informasi tambahan tidak tersedia,,,,,
https://www.rumah123.com/properti/tangerang/hos19005767/,"Rp 13,1 Miliar","BSD, Tangerang",4.0,4.0,240 m²,412 m²,SHM,6600 Watt,2.0,Baru,Informasi tambahan tidak tersedia,2.0,1.0,1.0,2.0,
https://www.rumah123.com/properti/tangerang/hos17541535/,Rp 33 Miliar,"BSD, Tangerang",5.0,7.0,495 m²,545 m²,Lainnya,23000 Watt,3.0,Bagus,Informasi tambahan tidak tersedia,2.0,1.0,2.0,,
https://www.rumah123.com/properti/tangerang/hos18941049/,"Rp 3,8 Miliar","Cireundeu, Tangerang",4.0,3.0,200 m²,219 m²,SHM,4400 Watt,2.0,Bagus,Informasi tambahan tidak tersedia,2.0,1.0,1.0,,
https://www.rumah123.com/properti/tangerang/hos18922831/,"Rp 1,08 Miliar","Ciater, Tangerang",3.0,2.0,66 m²,85 m²,SHM,2200 Watt,2.0,Baru,Informasi tambahan tidak tersedia,1.0,,,,
https://www.rumah123.com/properti/tangerang/hos16185196/,"Rp 2,65 Miliar","BSD Griya Loka, Tangerang",4.0,3.0,146 m²,140 m²,HGB,2200 Watt,2.0,Sudah Renovasi,Informasi tambahan tidak tersedia,1.0,,,,
https://www.rumah123.com/properti/tangerang/hos19210020/,"Rp 2,5 Miliar","Gading Serpong, Tangerang",3.0,3.0,105 m²,114 m²,PPJB,3500 Watt,2.0,Bagus,Informasi tambahan tidak tersedia,1.0,1.0,1.0,1.0,Ada
https://www.rumah123.com/properti/tangerang/hos19209998/,"Rp 2,3 Miliar","Gading Serpong, Tangerang",3.0,3.0,105 m²,114 m²,SHM,3500 Watt,2.0,Bagus,Informasi tambahan tidak tersedia,1.0,1.0,1.0,1.0,
https://www.rumah123.com/properti/tangerang/hos19209853/,"Rp 3,45 Miliar","Petir, Tangerang",3.0,3.0,144 m²,220 m²,SHM,4400 Watt,2.0,Bagus,Informasi tambahan tidak tersedia,2.0,1.0,1.0,,Ada
https://www.rumah123.com/properti/tangerang/hos17372724/,"Rp 9,4 Miliar","BSD, Tangerang",3.0,4.0,202 m²,262 m²,SHM,3500 Watt,,Bagus,Informasi tambahan tidak tersedia,,1.0,1.0,,
https://www.rumah123.com/properti/tangerang/hos18626623/,"Rp 1,47 Miliar","BSD Pavillion Residence, Tangerang",2.0,1.0,105 m²,80 m²,SHM,2200 Watt,1.0,Bagus,Informasi tambahan tidak tersedia,1.0,1.0,1.0,1.0,
https://www.rumah123.com/properti/tangerang/hos18584008/,Rp 2 Miliar,"Gading Serpong, Tangerang",3.0,3.0,80 m²,120 m²,SHM,2200 Watt,3.0,Bagus,Informasi tambahan tidak tersedia,1.0,1.0,1.0,1.0,
https://www.rumah123.com/properti/tangerang/hos19208501/,"Rp 2,5 Miliar","Alam Sutera, Tangerang",4.0,3.0,96 m²,110 m²,SHM,Lainnya,2.0,Bagus,Informasi tambahan tidak tersedia,1.0,,,,
https://www.rumah123.com/properti/tangerang/hos18986078/,"Rp 3,05 Miliar","BSD, Tangerang",3.0,3.0,162 m²,125 m²,SHM,3500 Watt,2.0,Bagus,Informasi tambahan tidak tersedia,1.0,1.0,1.0,,
https://www.rumah123.com/properti/tangerang/hos18282954/,"Rp 2,4 Miliar","Gading Serpong Pondok Hijau Golf, Tangerang",3.0,3.0,84 m²,124 m²,Lainnya,3300 Watt,3.0,Baru,Informasi tambahan tidak tersedia,2.0,1.0,1.0,1.0,
https://www.rumah123.com/properti/tangerang/hos19171133/,"Rp 1,4 Miliar","BSD City, Tangerang",6.0,3.0,32 m²,90 m²,Lainnya,Lainnya,3.0,Bagus,Informasi tambahan tidak tersedia,,,,,
https://www.rumah123.com/properti/tangerang/hos19168759/,"Rp 1,4 Miliar","BSD Vanya Park, Tangerang",6.0,3.0,32 m²,90 m²,Lainnya,Lainnya,3.0,Bagus,Informasi tambahan tidak tersedia,,,,,
https://www.rumah123.com/properti/tangerang/hos19155879/,Rp 11 Miliar,"Gading Serpong Pondok Hijau Golf, Tangerang",4.0,4.0,394 m²,530 m²,SHM,Lainnya,2.0,Bagus,Informasi tambahan tidak tersedia,,1.0,1.0,,
https://www.rumah123.com/properti/tangerang/hos16421856/,"Rp 2,35 Miliar","Tangerang Kota, Tangerang",2.0,3.0,60 m²,180 m²,SHM,3500 Watt,3.0,Bagus,Informasi tambahan tidak tersedia,,,,,
https://www.rumah123.com/properti/tangerang/hos19205724/,"Rp 1,3 Miliar","BSD, Tangerang",2.0,1.0,78 m²,55 m²,SHM,Lainnya,1.0,Bagus,Informasi tambahan tidak tersedia,1.0,,,,
https://www.rumah123.com/properti/tangerang/hos19199893/,"Rp 2,8 Miliar","BSD Delatinos, Tangerang",3.0,2.0,180 m²,120 m²,SHM,2200 Watt,2.0,Renovasi Minimum,Informasi tambahan tidak tersedia,1.0,1.0,1.0,1.0,Ada
https://www.rumah123.com/properti/tangerang/hos19205711/,Rp 350 Miliar,"Gading Serpong Pondok Hijau Golf, Tangerang",4.0,3.0,199 m²,240 m²,HGB,5500 Watt,2.0,Bagus,Informasi tambahan tidak tersedia,3.0,,,1.0,
https://www.rumah123.com/properti/tangerang/hos18205359/,"Rp 1,5 Miliar","BSD City, Tangerang",2.0,2.0,50 m²,68 m²,Lainnya,3500 Watt,2.0,Bagus,Informasi tambahan tidak tersedia,1.0,,,,
https://www.rumah123.com/properti/tangerang/hos19205282/,Rp 435 Miliar,"BSD, Tangerang",4.0,4.0,160 m²,250 m²,PPJB,2200 Watt,2.0,Bagus,Informasi tambahan tidak tersedia,2.0,1.0,1.0,1.0,
https://www.rumah123.com/properti/tangerang/hos19204185/,Rp 695 Miliar,"BSD Delatinos, Tangerang",4.0,4.0,263 m²,350 m²,SHM,Lainnya,3.0,Bagus,Informasi tambahan tidak tersedia,1.0,1.0,1.0,1.0,
https://www.rumah123.com/properti/tangerang/hos18255154/,Rp 15 Miliar,"BSD, Tangerang",5.0,4.0,336 m²,424 m²,SHM,10000 Watt,3.0,Bagus,Informasi tambahan tidak tersedia,2.0,1.0,1.0,2.0,
https://www.rumah123.com/properti/tangerang/hos19204064/,Rp 955 Juta,"Cisauk, Tangerang",3.0,2.0,107 m²,100 m²,SHM,Lainnya,2.0,Bagus,Informasi tambahan tidak tersedia,2.0,,,1.0,
https://www.rumah123.com/properti/tangerang/hos16083393/,Rp 880 Juta,"Pasar Kemis, Tangerang",3.0,2.0,72 m²,63 m²,Lainnya,2200 Watt,2.0,Baru,Informasi tambahan tidak tersedia,1.0,,,2.0,
https://www.rumah123.com/properti/tangerang/hos18752253/,"Rp 2,3 Miliar","Gading Serpong, Tangerang",3.0,2.0,105 m²,114 m²,Lainnya,2200 Watt,1.0,Bagus,Informasi tambahan tidak tersedia,,1.0,1.0,,
https://www.rumah123.com/properti/tangerang/hos13631053/,"Rp 2,25 Miliar","Gading Serpong, Tangerang",3.0,2.0,84 m²,90 m²,Lainnya,2200 Watt,2.0,Baru,Informasi tambahan tidak tersedia,1.0,,,,
https://www.rumah123.com/properti/tangerang/hos19203385/,"Rp 5,3 Miliar","Gading Serpong, Tangerang",3.0,3.0,170 m²,193 m²,SHM,3500 Watt,3.0,Sudah Renovasi,Informasi tambahan tidak tersedia,1.0,1.0,1.0,1.0,
https://www.rumah123.com/properti/tangerang/hos19202844/,"Rp 3,2 Miliar","BSD City, Tangerang",3.0,3.0,144 m²,130 m²,SHM,3500 Watt,2.0,Bagus,Informasi tambahan tidak tersedia,1.0,1.0,1.0,,Ada
https://www.rumah123.com/properti/tangerang/hos17487484/,"Rp 2,8 Miliar","Alam Sutera, Tangerang",3.0,2.0,170 m²,108 m²,SHM,Lainnya,1.0,Butuh Renovasi,Informasi tambahan tidak tersedia,1.0,,,1.0,
https://www.rumah123.com/properti/tangerang/hos19094604/,"Rp 2,1 Miliar","BSD, Tangerang",3.0,3.0,84 m²,110 m²,SHM,5500 Watt,2.0,Bagus,Informasi tambahan tidak tersedia,1.0,,,1.0,
https://www.rumah123.com/properti/tangerang/hos19200689/,Rp 165 Miliar,"Graha Raya, Tangerang",2.0,1.0,96 m²,64 m²,SHM,Lainnya,2.0,,Informasi tambahan tidak tersedia,1.0,,,1.0,
https://www.rumah123.com/properti/tangerang/hos17765214/,"Rp 6,85 Miliar","Lippo Karawaci, Tangerang",4.0,4.0,300 m²,300 m²,SHM,Lainnya,2.0,Baru,Informasi tambahan tidak tersedia,,,,,
https://www.rumah123.com/properti/tangerang/hos19149000/,Rp 485 Juta,"Tangerang, Tangerang",1.0,1.0,37 m²,39 m²,SHM,Lainnya,2.0,,Informasi tambahan tidak tersedia,1.0,,,1.0,
https://www.rumah123.com/properti/tangerang/hos19039091/,"Rp 1,5 Miliar","Gading Serpong Samara Village, Tangerang",3.0,5.0,63 m²,108 m²,SHM,2200 Watt,3.0,Bagus,Informasi tambahan tidak tersedia,1.0,1.0,,1.0,
https://www.rumah123.com/properti/tangerang/hos18835892/,"Rp 7,8 Miliar","Gading Serpong The Spring, Tangerang",4.0,4.0,286 m²,325 m²,SHM,4400 Watt,2.0,Sudah Renovasi,Informasi tambahan tidak tersedia,2.0,1.0,1.0,2.0,
https://www.rumah123.com/properti/tangerang/hos14950269/,"Rp 1,05 Miliar","Sindang Jaya, Tangerang",5.0,4.0,108 m²,101 m²,SHM,Lainnya,2.0,Bagus,Informasi tambahan tidak tersedia,1.0,,,,
https://www.rumah123.com/properti/tangerang/hos19023509/,"Rp 1,07 Miliar","Karawaci, Tangerang",4.0,2.0,72 m²,77 m²,HGB,2200 Watt,2.0,Baru,Informasi tambahan tidak tersedia,1.0,,,,
https://www.rumah123.com/properti/tangerang/hos18527622/,Rp 22 Miliar,"BSD De Park, Tangerang",5.0,4.0,425 m²,900 m²,HGB,33000 Watt,4.0,Bagus,Informasi tambahan tidak tersedia,3.0,1.0,3.0,2.0,
https://www.rumah123.com/properti/tangerang/hos19119668/,"Rp 2,2 Miliar","BSD Nusaloka, Tangerang",3.0,1.0,180 m²,72 m²,SHM,Lainnya,1.0,Bagus,Informasi tambahan tidak tersedia,,1.0,1.0,,
https://www.rumah123.com/properti/tangerang/hos19118586/,"Rp 1,2 Miliar","Lippo Karawaci, Tangerang",2.0,2.0,86 m²,52 m²,Lainnya,2200 Watt,2.0,Bagus,Informasi tambahan tidak tersedia,1.0,,,,
https://www.rumah123.com/properti/tangerang/hos18751480/,Rp 12 Miliar,"Lippo Karawaci, Tangerang",4.0,6.0,500 m²,600 m²,SHM,10000 Watt,2.0,Bagus,Informasi tambahan tidak tersedia,1.0,1.0,1.0,3.0,
https://www.rumah123.com/properti/tangerang/hos17796414/,Rp 600 Juta,"Pasar Kemis, Tangerang",2.0,1.0,72 m²,50 m²,SHM,2200 Watt,1.0,Sudah Renovasi,Informasi tambahan tidak tersedia,1.0,,,,
https://www.rumah123.com/properti/tangerang/hos19080965/,Rp 1 Miliar,"Cikupa Citra Raya, Tangerang",3.0,3.0,105 m²,93 m²,SHM,Lainnya,2.0,Bagus,Informasi tambahan tidak tersedia,,1.0,1.0,,
https://www.rumah123.com/properti/tangerang/hos19115738/,"Rp 9,5 Miliar","BSD City, Tangerang",5.0,4.0,1011 m²,600 m²,SHM,4400 Watt,2.0,Bagus,Informasi tambahan tidak tersedia,,2.0,1.0,,
https://www.rumah123.com/properti/tangerang/hos19068624/,"Rp 2,3 Miliar","Gading Serpong, Tangerang",3.0,2.0,105 m²,114 m²,Lainnya,2200 Watt,2.0,Bagus,Informasi tambahan tidak tersedia,1.0,1.0,1.0,2.0,
https://www.rumah123.com/properti/tangerang/hos19115431/,"Rp 4,1 Miliar","BSD City, Tangerang",3.0,3.0,160 m²,220 m²,SHM,4400 Watt,2.0,,Informasi tambahan tidak tersedia,2.0,,,,
https://www.rumah123.com/properti/tangerang/hos18920211/,Rp 3 Miliar,"BSD, Tangerang",3.0,2.0,96 m²,102 m²,Lainnya,5500 Watt,2.0,Bagus,Informasi tambahan tidak tersedia,1.0,1.0,1.0,,
https://www.rumah123.com/properti/tangerang/hos19113098/,"Rp 18,5 Miliar","BSD City, Tangerang",5.0,4.0,336 m²,595 m²,SHM,11000 Watt,3.0,Bagus,Informasi tambahan tidak tersedia,2.0,1.0,1.0,,
https://www.rumah123.com/properti/tangerang/hos19115090/,"Rp 1,5 Miliar","Cikupa Citra Raya, Tangerang",2.0,3.0,227 m²,150 m²,SHM,3500 Watt,1.0,Bagus,Informasi tambahan tidak tersedia,2.0,,,,
https://www.rumah123.com/properti/tangerang/hos19070462/,Rp 400 Juta,"Periuk, Tangerang",2.0,1.0,84 m²,70 m²,SHM,3500 Watt,1.0,Bagus,Informasi tambahan tidak tersedia,2.0,,,,
https://www.rumah123.com/properti/tangerang/hos18703620/,"Rp 1,95 Miliar","Banjar Wijaya, Tangerang",4.0,3.0,160 m²,200 m²,SHM,2200 Watt,2.0,Bagus,Informasi tambahan tidak tersedia,1.0,,,,
https://www.rumah123.com/properti/tangerang/hos15319428/,"Rp 2,3 Miliar","Sektor 1E-Gading Serpong, Tangerang",3.0,2.0,126 m²,140 m²,SHM,3500 Watt,2.0,Bagus,Informasi tambahan tidak tersedia,2.0,1.0,1.0,,
https://www.rumah123.com/properti/tangerang/hos19065138/,"Rp 3,6 Miliar","BSD City, Tangerang",4.0,3.0,144 m²,260 m²,SHM,3500 Watt,2.0,Sudah Renovasi,Informasi tambahan tidak tersedia,2.0,1.0,1.0,,
https://www.rumah123.com/properti/tangerang/hos19056181/,"Rp 7,2 Miliar","Alam Sutera, Tangerang",7.0,4.0,367 m²,600 m²,SHM,Lainnya,3.0,Bagus,Informasi tambahan tidak tersedia,,2.0,1.0,,
https://www.rumah123.com/properti/tangerang/hos19056148/,Rp 6 Miliar,"Alam Sutera, Tangerang",5.0,5.0,300 m²,400 m²,SHM,Lainnya,2.0,Bagus,Informasi tambahan tidak tersedia,,,,,
https://www.rumah123.com/properti/tangerang/hos18866313/,"Rp 2,4 Miliar","Gading Serpong, Tangerang",3.0,2.0,84 m²,101 m²,HGB,4400 Watt,2.0,Bagus,Informasi tambahan tidak tersedia,,,,2.0,
https://www.rumah123.com/properti/tangerang/hos19064736/,"Rp 18,5 Miliar","BSD Telaga Golf, Tangerang",4.0,4.0,680 m²,550 m²,SHM,3500 Watt,2.0,Bagus,Informasi tambahan tidak tersedia,2.0,1.0,1.0,2.0,
https://www.rumah123.com/properti/tangerang/hos19064785/,"Rp 2,3 Miliar","Gading Serpong Samara Village, Tangerang",3.0,2.0,88 m²,110 m²,SHM,3500 Watt,2.0,Sudah Renovasi,Informasi tambahan tidak tersedia,,,,1.0,
https://www.rumah123.com/properti/tangerang/hos19064683/,"Rp 5,6 Miliar","BSD De Park, Tangerang",3.0,3.0,210 m²,185 m²,SHM,3500 Watt,2.0,Bagus,Informasi tambahan tidak tersedia,2.0,1.0,1.0,2.0,
https://www.rumah123.com/properti/tangerang/hos15072783/,"Rp 1,25 Miliar","Cikupa Citra Raya, Tangerang",4.0,3.0,120 m²,120 m²,SHM,3500 Watt,2.0,Bagus,Informasi tambahan tidak tersedia,1.0,,,1.0,
https://www.rumah123.com/properti/tangerang/hos19060570/,"Rp 7,5 Miliar","BSD Residence One, Tangerang",,,231 m²,287 m²,SHM,5500 Watt,1.0,Sudah Renovasi,Informasi tambahan tidak tersedia,,,,,
https://www.rumah123.com/properti/tangerang/hos15732069/,"Rp 5,97 Miliar","BSD, Tangerang",4.0,4.0,136 m²,235 m²,SHM,11000 Watt,2.0,Bagus,Informasi tambahan tidak tersedia,2.0,1.0,1.0,,
https://www.rumah123.com/properti/tangerang/hos19046838/,"Rp 16,5 Miliar","BSD City, Tangerang",4.0,4.0,336 m²,390 m²,Lainnya,Lainnya,2.0,Bagus,Informasi tambahan tidak tersedia,,1.0,1.0,,
https://www.rumah123.com/properti/tangerang/hos19017192/,"Rp 1,8 Miliar","Alam Sutera, Tangerang",4.0,2.0,84 m²,150 m²,SHM,Lainnya,2.0,Bagus,Informasi tambahan tidak tersedia,,,,,
https://www.rumah123.com/properti/tangerang/hos18206535/,"Rp 1,5 Miliar","Cipondoh, Tangerang",5.0,3.0,167 m²,160 m²,SHM,Lainnya,,,Informasi tambahan tidak tersedia,,,,,
https://www.rumah123.com/properti/tangerang/hos14782663/,Rp 885 Juta,"Ciledug, Tangerang",4.0,2.0,90 m²,120 m²,HGB,1300 Watt,2.0,Baru,Informasi tambahan tidak tersedia,,,,,
https://www.rumah123.com/properti/tangerang/hos19047647/,Rp 3 Miliar,"BSD City, Tangerang",4.0,3.0,144 m²,208 m²,SHM,3500 Watt,2.0,Baru,Informasi tambahan tidak tersedia,2.0,1.0,1.0,,
https://www.rumah123.com/properti/tangerang/hos19062212/,Rp 740 Juta,"Lippo Karawaci, Tangerang",2.0,1.0,90 m²,70 m²,SHM,2200 Watt,1.0,Bagus,Informasi tambahan tidak tersedia,1.0,,,,
https://www.rumah123.com/properti/tangerang/hos19051314/,"Rp 2,4 Miliar","Gading Serpong, Tangerang",3.0,2.0,135 m²,235 m²,SHM,Lainnya,2.0,Bagus,Informasi tambahan tidak tersedia,2.0,1.0,1.0,,
https://www.rumah123.com/properti/tangerang/hos13414657/,Rp 300 Juta,"Pasar Kemis, Tangerang",2.0,2.0,66 m²,80 m²,SHM,1300 Watt,1.0,Bagus,Informasi tambahan tidak tersedia,1.0,,,1.0,
https://www.rumah123.com/properti/tangerang/hos19057301/,"Rp 1,2 Miliar","Gading Serpong, Tangerang",2.0,2.0,48 m²,50 m²,Lainnya,3500 Watt,2.0,Bagus,Informasi tambahan tidak tersedia,1.0,,,,
https://www.rumah123.com/properti/tangerang/hos18765496/,"Rp 3,4 Miliar","Gading Serpong Serenade Lake, Tangerang",3.0,3.0,144 m²,195 m²,SHM,2200 Watt,2.0,Bagus,Informasi tambahan tidak tersedia,1.0,1.0,1.0,2.0,
https://www.rumah123.com/properti/tangerang/hos18365412/,"Rp 2,5 Miliar","Tangerang, Tangerang",3.0,2.0,84 m²,150 m²,SHM,Lainnya,,,Informasi tambahan tidak tersedia,,,,,
https://www.rumah123.com/properti/tangerang/hos18365409/,"Rp 2,5 Miliar","Cipondoh, Tangerang",3.0,2.0,180 m²,220 m²,SHM,Lainnya,,,Informasi tambahan tidak tersedia,,,,,
https://www.rumah123.com/properti/tangerang/hos18392136/,"Rp 2,55 Miliar","Kelapa Dua, Tangerang",2.0,1.0,158 m²,300 m²,SHM,Lainnya,1.0,,Informasi tambahan tidak tersedia,,,,,
